filename,start_time_s,end_time_s,chroma_mean,chroma_std,mfccs_mean,mfccs_std,cluster
20180313_185757.wav,328.9338776,781.1192744,0.33370242,0.31058815,-21.33386,126.571915,44
20180313_185757.wav,1973.719365,2118.402902,0.33036283,0.30869517,-21.755033,134.15685,44
Voice 047.wav,394.5186395,421.4189569,0.30441096,0.3040192,-17.83018,124.049545,44
20180221_144403riffnice.wav,0,297.6798186,0.32060006,0.3145325,-17.71241,125.040985,44
20180221_144403riffnice.wav,315.3037642,435.2,0.33722734,0.3090402,-18.20484,126.555145,44
20180221_144403riffnice.wav,453.7063039,523.0875283,0.31357494,0.31814256,-18.589022,130.43674,44
Voice 085.wav,488.3736961,504.6973243,0.3251457,0.30029386,-15.367548,129.32286,44
Voice 085.wav,470.6104308,488.3736961,0.31054944,0.30208167,-17.296795,135.5089,44
20180221_144403riffnice.wav,560.2975057,592.0740136,0.28365496,0.30710703,-20.181534,126.174446,44
20180221_144403riffnice.wav,592.0740136,712.5971882,0.3022497,0.31414056,-18.537275,126.89509,44
20180221_144403riffnice.wav,778.6463492,894.2933333,0.3100482,0.30687073,-18.014925,125.25742,44
20180221_144403riffnice.wav,908.5503855,1002.173243,0.28599778,0.3100537,-18.644289,130.48245,44
Voice 085.wav,273.4614059,294.9398639,0.32503083,0.29454863,-16.963219,129.36565,44
20170302_001.wav,4.922630385,5.236099773,0.28663325,0.2946424,-18.508802,134.60045,44
Voice 053.wav,2626.68771,2679.664036,0.3020578,0.30360854,-15.7737255,126.40144,44
Voice 053.wav,2915.520726,3552.490522,0.3020348,0.30456677,-16.316011,123.19963,44
w.wav,467.1042177,487.0965986,0.30479306,0.31516647,-17.028381,128.1156,44
Voice 120.wav,83.60344671,87.8062585,0.33953664,0.30186522,-19.475819,125.55793,44
Voice 134.wav,19.67891156,21.95446712,0.30609703,0.29760632,-15.850418,129.9762,44
20180708_145626.wav,107.49678,349.715737,0.31418577,0.2970143,-19.901188,119.596466,44
20180708_145626.wav,90.72036281,107.49678,0.30106893,0.30762282,-19.434742,121.1921,44
Voice 085.wav,180.8602268,224.1886621,0.32311687,0.30032185,-16.864122,123.433174,44
20180228_130051.wav,288.786576,333.0670295,0.30814263,0.3018318,-21.114656,119.37536,44
Voice 085.wav,99.70648526,134.9195465,0.31691596,0.3051952,-18.302092,134.72937,44
20180730_132525songsong.wav,377.4519728,420.7223583,0.2897695,0.31201014,-21.702106,133.20612,44
20180730_132525songsong.wav,274.3205442,280.2764626,0.3333969,0.29864216,-18.319818,128.96901,44
20180730_132525songsong.wav,131.088254,168.93678,0.33657733,0.30880806,-20.173845,132.80562,44
20180623_223835.wav,1.95047619,34.9692517,0.35425803,0.30695218,-16.642305,127.32156,44
20170301_002.wav,116.4829025,121.8234921,0.3110997,0.29770413,-18.994595,133.07596,44
20180708_145626.wav,39.35782313,71.33170068,0.34189436,0.30882248,-19.27691,126.5835,44
20180717_171936 suburban hymn.wav,898.3568254,972.5678005,0.31110305,0.2957521,-17.796154,131.24557,44
20180705_144105.wav,15.66185941,50.13188209,0.31449693,0.2925441,-18.643663,126.92142,44
sososososoa.wav,224.1422222,233.975873,0.27891448,0.3004431,-16.126348,128.55283,44
Voice 125.wav,0,17.17115646,0.32613835,0.30079553,-18.105831,127.278336,44
Voice 125.wav,34.21460317,43.79283447,0.30822778,0.30184585,-19.170002,126.46458,44
Voice 125.wav,77.54303855,104.0486168,0.34003344,0.3015026,-16.486116,127.35777,44
20180728_132313remembrance.wav,282.4939683,306.0970522,0.29996216,0.29049388,-17.311022,129.23502,44
Voice 125.wav,104.0486168,109.9116553,0.32986626,0.30596742,-17.745157,131.43753,44
Voice 103.wav,411.4459864,422.3245351,0.30391642,0.2980058,-17.85147,133.12616,44
20180624_131932.wav,113.2321088,186.6884354,0.3486191,0.31156495,-18.232628,132.04771,44
folk_2.wav,138.5534694,196.3827664,0.29394734,0.30109885,-20.317398,131.24425,44
20180624_131932.wav,78.47183673,108.2746485,0.33209166,0.3065489,-21.227709,126.319214,44
20180624_131932.wav,0,78.47183673,0.27633998,0.31197536,-17.36773,127.00316,44
Voice 125.wav,109.9116553,125.2716553,0.30096152,0.30101597,-15.813753,126.087654,44
Voice 125.wav,133.3986395,145.2175964,0.31633726,0.29793197,-17.873228,126.63429,44
20180316_221014.wav,54.75265306,438.1837642,0.3140499,0.30572632,-20.412277,129.0599,44
20180316_221014.wav,460.4517007,545.4367347,0.29574358,0.30045614,-19.12462,129.99371,44
20180316_221014.wav,545.4367347,643.599093,0.30570596,0.30345595,-19.359627,125.01006,44
20180728_132313remembrance.wav,196.6614059,277.2578685,0.31617227,0.30257338,-21.047422,133.25284,44
folk_2.wav,104.8264853,115.1709751,0.31275827,0.2977522,-19.808702,133.91467,44
27.wav,455.0762812,629.6090703,0.2806578,0.30029348,-19.604841,127.81012,44
20180316_221014.wav,1173.072109,1319.079184,0.37049502,0.30924523,-17.980324,129.0041,44
20180728_132313remembrance.wav,307.5715193,421.2448073,0.30663624,0.3036611,-20.249216,128.32939,44
folk_2.wav,75.23265306,104.8264853,0.32329094,0.3002879,-20.05786,124.40352,44
Obscurities.wav,372.9240816,387.7268027,0.30360347,0.29890314,-20.278938,135.40117,44
20170411_123626.wav,603.9161905,701.1961905,0.32564002,0.31049725,-20.357265,128.8688,44
20170411_123626.wav,351.236644,582.8905215,0.31158802,0.3127354,-20.957819,130.26001,44
Voice 119.wav,493.7955556,595.3596372,0.31746635,0.30612692,-16.195786,120.81522,44
20180228_160905.wav,289.285805,300.8957823,0.2863115,0.29965016,-20.307154,133.02197,44
20180228_211314obscuritas.wav,184.1922902,234.0339229,0.3242641,0.30269507,-17.643957,122.05361,44
20180228_211314obscuritas.wav,151.8585034,164.1534694,0.34504917,0.30123863,-17.642355,133.21884,44
Obscurities.wav,31.73006803,61.70702948,0.3229012,0.30230087,-17.774815,127.32602,44
soafhdu.wav,391.2910658,405.6409977,0.32309803,0.30604264,-17.032011,131.11267,44
20180624_131932.wav,532.9211791,572.7201814,0.34797174,0.30132926,-17.537819,129.79074,44
20180717_171936 suburban hymn.wav,457.5724263,842.5476644,0.31853658,0.30615583,-19.07547,128.93045,44
Obscurities.wav,86.98195011,125.7244444,0.30019516,0.31738412,-18.119144,128.51968,44
Obscurities.wav,227.7993651,289.7502041,0.31916058,0.3141222,-21.221146,133.52936,44
sososososoa.wav,202.1064853,213.3565533,0.3452999,0.30429235,-14.773906,135.20483,44
20180122_171521.wav,2.542585034,43.42131519,0.3242693,0.30522305,-20.057539,129.94888,44
20180122_171521.wav,64.36571429,103.944127,0.30299625,0.30776417,-21.109531,126.57891,44
20180122_171521.wav,159.6255782,176.7735147,0.3508184,0.30526742,-19.87012,132.8438,44
20180122_171521.wav,176.7735147,229.9239909,0.30401716,0.30442044,-21.129118,123.75522,44
ballad for the quartercenturt.wav,426.2719274,452.7078458,0.31646162,0.3090553,-15.220383,135.88637,44
Voice 077.wav,296.2285714,442.5955556,0.2737888,0.30688733,-15.923643,124.192085,44
20180624_131932.wav,336.9679819,532.9211791,0.3125202,0.31002396,-17.958181,131.59882,44
20180624_131932.wav,268.5852154,336.9679819,0.28071347,0.3019133,-19.111471,128.96577,44
20180805_193409.wav,12.80580499,79.26131519,0.3331182,0.30409363,-19.106659,133.56375,44
20180728_132313remembrance.wav,277.2578685,282.4939683,0.33782825,0.29879612,-18.56265,135.7869,44
20171223_183302.wav,172.7448526,178.8749206,0.30667394,0.29054013,-19.137568,130.72043,44
Voice 073soa.wav,641.0797279,676.4785488,0.29228997,0.30419958,-15.898022,123.35347,44
20170321_202320.wav,278.9529252,308.0939683,0.34081444,0.3120373,-18.305971,128.40685,44
Voice 008.wav,15.9753288,17.33369615,0.28037474,0.30860823,-20.51475,130.84848,44
20170321_202320.wav,636.5402268,669.0249433,0.31883994,0.31243473,-17.065022,128.52922,44
20180227_185206.wav,1381.912381,1426.436644,0.28579685,0.3049583,-19.617395,122.008766,44
owowow.wav,0,306.5498413,0.32367575,0.3075656,-17.949993,126.74487,44
20180227_185206.wav,1251.079546,1381.912381,0.3403905,0.3034033,-18.883379,120.93806,44
folk_2.wav,51.2,66.6644898,0.2922964,0.3006113,-18.712515,129.41905,44
20170321_202320.wav,513.2422676,600.8279365,0.2882966,0.3117882,-19.524147,133.00302,44
folk_2.wav,66.6644898,75.23265306,0.32082373,0.30260262,-19.267916,130.28217,44
Voice 136.wav,277.002449,305.2611338,0.2741741,0.30420628,-19.383688,125.667885,44
20170321_202320.wav,363.0556009,449.4454422,0.3437225,0.31926125,-20.276533,128.68146,44
20180805_193409.wav,0,12.80580499,0.29952565,0.31117067,-21.472929,133.74344,44
20170317_183444.wav,13.42113379,15.48770975,0.3014973,0.30305934,-19.153437,127.88367,44
20180717_171936 suburban hymn.wav,133.630839,158.4297506,0.3330709,0.30202988,-16.634827,132.33408,44
20180227_185206.wav,1112.456417,1157.456689,0.3384465,0.3024106,-19.678707,124.713425,44
20180227_185206.wav,134.153288,282.110839,0.3135757,0.30626726,-18.819305,122.97887,44
20170321_202320.wav,979.2899773,1072.134966,0.34241384,0.31500903,-20.085365,134.06775,44
20180717_171936 suburban hymn.wav,224.3628118,376.6624943,0.35008532,0.30265012,-15.644835,131.38469,44
20180316_221014.wav,1319.079184,1629.541587,0.2829976,0.30414796,-19.799105,129.07655,44
2727.wav,2.205895692,33.04199546,0.2722285,0.3064903,-20.081553,128.09529,44
20180717_171936 suburban hymn.wav,404.5844898,413.5938322,0.33482954,0.30420694,-17.713348,136.8363,44
Voice 066.wav,1402.287891,1480.701678,0.26831838,0.31068334,-15.194462,118.66684,45
yyg8.wav,247.791746,302.602449,0.27448565,0.3116803,-14.572847,113.80981,45
Voice 066.wav,1480.701678,1572.803628,0.27731094,0.30462134,-16.825975,122.428,45
Voice 051.wav,312.2851701,325.0561451,0.2747971,0.29852843,-18.983248,111.63866,45
Voice 144.wav,0,140.2485261,0.28966597,0.3031848,-16.635595,108.73383,45
Fattig bondräng.wav,9.41569161,26.99319728,0.27032247,0.30748987,-18.369251,101.939644,45
yyg8.wav,125.2600454,233.7552834,0.2839388,0.30306968,-14.603851,110.6589,45
20170430_212057.wav,1697.518005,1734.809252,0.28799397,0.31229594,-21.769823,113.259346,45
Stigforsen.wav,0,31.89260771,0.3077996,0.30101198,-16.564825,114.39361,45
Voice 066.wav,1289.508571,1402.287891,0.2890351,0.3018375,-15.663514,114.96902,45
Voice 085.wav,264.5333333,273.4614059,0.26260796,0.30146304,-16.217237,116.013565,45
uhfjfuusoa.wav,0,37.34929705,0.3102803,0.3025311,-16.534199,113.61066,45
uhfjfuusoa.wav,37.34929705,45.52272109,0.28554657,0.30012685,-18.124254,111.221085,45
yyg8.wav,73.58403628,75.68544218,0.27558905,0.31190768,-16.295464,117.80214,45
Voice 119.wav,654.1061224,700.441542,0.28867406,0.30523205,-17.70986,119.59449,45
Voice 144.wav,146.8197732,260.0634921,0.27953422,0.30408442,-18.725084,116.170204,45
20170310_114307.wav,20.1200907,85.0430839,0.28920153,0.30825958,-16.434174,112.40889,45
scottis.wav,381.9798639,424.6581406,0.2549196,0.3137744,-19.751997,122.4497,45
Voice 109.wav,648.695873,653.2469841,0.23198707,0.31647807,-16.60747,110.62167,45
uhfjfuusoa.wav,119.4550567,164.6410884,0.3040289,0.29486808,-17.496593,113.171776,45
Voice 119.wav,759.9078458,778.2864399,0.31105515,0.30077332,-16.569046,110.63054,45
Voice 051.wav,184.9933787,253.8637642,0.25432274,0.29955342,-17.1925,108.63567,45
Voice 085.wav,224.1886621,264.5333333,0.28891897,0.3007866,-18.655125,119.92829,45
Voice 099.wav,116.1694331,125.7708844,0.27086374,0.3077684,-21.11906,112.60624,45
Voice 091soa.wav,12.94512472,17.00861678,0.23063579,0.30367237,-13.610152,111.20054,45
Fattig bondräng.wav,27.44598639,60.38349206,0.32979846,0.30788654,-17.561272,101.69159,45
uhfjfuusoa.wav,52.33777778,69.39283447,0.30334592,0.29871863,-16.613325,115.84069,45
Voice 066.wav,0,278.9064853,0.2711854,0.3009164,-16.696438,119.24583,45
Voice 002operation-omni.wav,7.372335601,10.8553288,0.289781,0.3044572,-19.183023,119.97103,45
Voice 137.wav,612.3914739,809.7610884,0.2821602,0.3039215,-16.143398,117.11955,45
Voice 079.wav,746.5331519,769.1958277,0.26582077,0.30827698,-14.225741,116.962494,45
Voice 079.wav,1789.631565,1901.540136,0.28195462,0.3066271,-14.855451,114.47937,45
Fattig bondräng.wav,70.62349206,73.9323356,0.30746657,0.3032221,-18.171589,103.56829,45
Fattig bondräng.wav,60.38349206,64.37732426,0.29736573,0.3034665,-19.369997,106.605225,45
Voice 045.wav,15.03492063,16.69514739,0.23659113,0.29997978,-18.467754,109.00886,45
20170304_204544.wav,70.4493424,108.9364172,0.32264078,0.31373304,-20.088535,116.18603,45
Voice 079.wav,215.9223583,288.0087075,0.25871265,0.3118794,-16.149624,111.98849,45
20180807_154417.wav,256.4760091,309.4407256,0.30342183,0.30757833,-15.840842,118.18594,45
Voice 106.wav,36.80362812,50.09705215,0.2893115,0.3118407,-16.864405,110.90725,45
20170304_204544.wav,36.01414966,65.82857143,0.31413382,0.3147206,-21.357086,112.97831,45
20170304_204544.wav,31.16117914,36.01414966,0.29811475,0.31891045,-20.328873,118.678246,45
20170310_114307.wav,121.7654422,124.0642177,0.28518707,0.30366653,-15.638155,120.60715,45
Fattig bondräng.wav,65.34095238,70.62349206,0.31165415,0.30224347,-19.285658,106.69308,45
Voice 045.wav,21.0953288,22.72072562,0.2538369,0.29830307,-17.9814,111.54335,45
20170304_204544.wav,65.82857143,70.4493424,0.26573667,0.32061794,-21.066565,112.62345,45
20170310_114307.wav,124.0642177,141.6765533,0.27412993,0.3061899,-15.917881,116.03053,45
Voice 045.wav,25.42585034,27.06285714,0.22410405,0.30521405,-18.651321,112.14757,45
20170304_204544.wav,196.2898866,238.7824036,0.31472751,0.3170108,-20.173004,107.99115,45
Voice 046.wav,216.7002268,229.7614512,0.3100778,0.29418457,-18.948614,117.20684,45
Fattig bondräng.wav,76.8,82.0244898,0.2901627,0.3079265,-19.17889,101.7973,45
Voice 137.wav,1330.306032,1376.478912,0.23627931,0.2997882,-16.36003,111.3789,45
20170303_132535.wav,1106.964898,1911.919456,0.27021524,0.30701214,-19.004688,110.91053,45
20170303_132535.wav,1911.919456,2274.499048,0.2889397,0.31113034,-18.86285,112.85031,45
20170303_132535.wav,2670.701134,2715.829116,0.30532923,0.31198284,-15.347318,112.55479,45
20170722_224347 Marja Nuut.wav,7.372335601,16.63709751,0.2899896,0.30321163,-19.861578,105.46072,45
20170430_212057.wav,768.4527891,801.5296145,0.29652146,0.3162179,-23.1319,118.166145,45
20170321_135518.wav,347.4517914,350.4239456,0.25863814,0.30689102,-18.709852,121.55901,45
20170310_114307.wav,141.6765533,174.6488889,0.31257743,0.3031599,-16.46822,119.72849,45
20170310_114307.wav,188.6853515,252.3892971,0.2971049,0.3101219,-14.935407,116.03463,45
Voice 046.wav,38.64961451,105.8829932,0.30627844,0.2980149,-16.70985,112.22382,45
20170310_114307.wav,265.3460317,285.5822222,0.27871993,0.3137173,-17.355139,120.68575,45
Voice 051.wav,297.7726984,312.2851701,0.27300218,0.31069145,-19.157665,116.629715,45
20170304_204544.wav,274.7849433,398.5008617,0.31755328,0.3148652,-19.006992,109.45809,45
yyg8.wav,63.13505669,68.74267574,0.25521225,0.30934608,-17.318356,116.64671,45
nanz bars.wav,24.61315193,25.25170068,0.30010113,0.31708217,-17.918842,101.556755,45
20170722_224347 Marja Nuut.wav,43.96698413,73.92072562,0.30528963,0.2983815,-22.426537,104.574104,45
Voice 118.wav,157.8608617,180.6164172,0.29599485,0.31306672,-15.461375,121.09794,45
Voice 162.wav,388.2724717,441.1907483,0.28589603,0.3150822,-15.3914175,120.75077,45
Voice 124.wav,67.50040816,123.2631293,0.27410662,0.30240977,-17.56923,116.028656,45
Battle of The Black Spoon.wav,58.56072562,64.0522449,0.3270021,0.30603603,-18.393614,117.0827,45
Voice 156.wav,47.89115646,55.68145125,0.32915998,0.30741102,-16.955507,109.20973,45
Voice 124.wav,0,36.15346939,0.31926087,0.30815983,-16.715792,111.6707,45
20170311_222052.wav,402.6804535,450.5019501,0.29468954,0.3118765,-20.251575,112.00864,45
20170326_153235.wav,2483.652789,2675.217415,0.27958894,0.3110621,-17.751574,112.05026,45
Battle of The Black Spoon.wav,80.52680272,94.43555556,0.29921186,0.31297845,-19.647093,111.53142,45
Voice 041.wav,0,7.89478458,0.2978996,0.3014696,-17.237814,104.09119,45
Voice 041.wav,46.41668934,49.64426304,0.22328563,0.31651622,-17.813755,108.53953,45
folk2.wav,9.020952381,14.17578231,0.26584223,0.30601692,-18.23206,118.95398,45
folk2.wav,19.70213152,25.7044898,0.24308814,0.3016854,-19.386213,109.96256,45
folk2.wav,29.46612245,36.55981859,0.2680742,0.30327067,-14.9876585,112.14137,45
Voice 041.wav,103.0617687,104.443356,0.2147294,0.32004902,-20.85527,110.05526,45
agnesjam.wav,281.3910204,326.8324717,0.29290614,0.30013883,-18.343468,118.79986,45
fg.wav,800.1364172,959.3092063,0.28586495,0.30142933,-17.004229,112.26311,45
20170311_222052.wav,281.8554195,331.7318821,0.3148794,0.31014013,-20.55046,113.44625,45
Voice 162.wav,585.8626757,826.6071655,0.29021993,0.31121808,-13.883357,115.07183,45
intro ingrid.wav,50.73560091,58.64199546,0.25404122,0.31530994,-16.592701,102.37004,45
intro ingrid.wav,30.24399093,32.77496599,0.30971172,0.3077216,-15.54881,102.19123,45
makung.wav,13.27020408,43.07301587,0.24932589,0.3029178,-15.301023,109.51491,45
makung.wav,232.9193651,245.3768707,0.27108818,0.30348074,-14.639974,111.97371,45
nanz bars.wav,9.671111111,15.18585034,0.30258906,0.3160407,-21.68726,104.18399,45
fångpolska.wav,12.48072562,19.52798186,0.26947442,0.3141743,-18.531582,111.81277,45
jul jul jul.wav,48.3323356,50.46857143,0.3223362,0.30764747,-15.767246,113.643,45
20170311_222052.wav,82.57015873,126.455873,0.31650153,0.30552062,-19.575043,114.63559,45
jul jul jul.wav,120.4186848,166.4522449,0.2644576,0.31251156,-14.924939,110.17268,45
makung.wav,1.369977324,13.27020408,0.27040344,0.3139323,-16.020292,122.183556,45
nanz bars.wav,7.952834467,8.93968254,0.3193694,0.31628895,-22.768032,104.18229,45
Vula.wav,0,2.47292517,0.24440226,0.31713444,-18.55413,109.33417,45
20170311_222052.wav,177.145034,281.8554195,0.32366082,0.30708793,-18.664272,113.47888,45
into Ab.wav,24.02104308,56.59863946,0.2775067,0.30269524,-16.975233,119.43076,45
weirdbeat.wav,2.937324263,7.685804989,0.32644063,0.3039684,-16.15249,108.55281,45
20180117_163205.wav,206.2512472,215.9920181,0.32412207,0.29492196,-17.658207,113.95128,45
Voice 001visdom.wav,32.28734694,33.2277551,0.23352127,0.316432,-19.401508,113.55789,45
guit plonk.wav,14.03646259,15.04653061,0.2761547,0.3124789,-13.775353,111.27141,45
intro ingrid.wav,16.25396825,25.90185941,0.26599872,0.32291323,-16.521013,117.19459,45
intro ingrid.wav,32.77496599,36.76879819,0.30365592,0.3091028,-17.535215,111.20597,45
Voice 163.wav,38.25487528,44.87256236,0.23960507,0.29975846,-17.824245,111.256836,45
Voice 163.wav,30.37170068,38.25487528,0.27331796,0.30442816,-18.008612,107.77861,45
Mossel.wav,331.4764626,355.7645351,0.29098728,0.29919288,-19.425932,117.07274,45
20170320_200328.wav,2464.658866,2911.132154,0.2663019,0.3119133,-19.100449,114.88494,45
20170320_200328.wav,2204.850794,2291.716644,0.28837386,0.30954584,-17.344414,110.66001,45
20170320_200328.wav,1720.703129,2204.850794,0.2703334,0.31412837,-19.982119,113.42919,45
20170320_200328.wav,1569.889524,1680.195918,0.25158384,0.31136417,-19.88092,121.587685,45
20170320_200328.wav,0,1527.919456,0.27944747,0.314173,-19.057993,114.523506,45
20180616_213212.wav,76.14984127,86.43628118,0.28516787,0.29434454,-16.938202,114.55103,45
sososososoa.wav,243.2290249,249.2081633,0.29008335,0.3052359,-16.759752,121.29397,45
Guitarmoody.wav,328.0050794,351.3991837,0.25508782,0.3164469,-18.518372,123.24638,45
Voice 119.wav,36.32761905,93.23972789,0.30663157,0.30741766,-16.70381,112.716125,45
20180704_205833.wav,60.70857143,77.71718821,0.25735053,0.29401377,-19.388071,108.114914,45
20180704_205833.wav,59.38503401,60.70857143,0.24287127,0.30935284,-18.936201,107.39084,45
20180704_205833.wav,44.1875737,55.30993197,0.27345034,0.29289317,-18.786259,111.817116,45
20180704_205833.wav,43.01496599,44.1875737,0.2453991,0.31084427,-20.616024,115.59172,45
Elriff.wav,44.29206349,50.57306122,0.2518422,0.3107584,-19.807972,120.10071,45
Voice 085.wav,442.2588662,470.6104308,0.28525728,0.2954678,-17.215647,119.46779,45
20170329_162054.wav,5.42185941,31.63718821,0.2811981,0.3037889,-17.948313,121.77473,45
20170722_224347 Marja Nuut.wav,90.08181406,91.02222222,0.2930205,0.3082258,-18.594282,113.20527,45
Voice 109.wav,525.2237642,532.0736508,0.2622407,0.2998286,-15.612773,110.473434,45
20170320_200328.wav,3000.44771,3010.014331,0.26764193,0.31366456,-16.313972,123.999664,45
20180616_213212.wav,106.8466213,124.8885261,0.27620012,0.3192928,-20.522266,117.63747,45
Voice 109.wav,345.0253061,370.8575057,0.23663558,0.32046905,-15.30371,106.455894,45
0.wav,271.6734694,296.8206803,0.24766876,0.30757198,-22.37528,115.35791,45
Elriff.wav,23.19673469,30.92897959,0.26526585,0.31701282,-16.852747,111.19602,45
grooveish.wav,72.5507483,78.23963719,0.28709245,0.31235588,-17.469175,111.25258,45
Voice 067soa.wav,74.31546485,98.27845805,0.27415228,0.30114093,-17.629293,115.46667,45
Voice 067soa.wav,164.3972789,234.7885714,0.27962244,0.30544606,-18.549547,113.794785,45
Voice 067soa.wav,238.7011338,272.9389569,0.29181692,0.29879856,-19.248425,120.42016,45
stigforsen2222.wav,0,204.1266213,0.28383622,0.2982664,-18.708057,117.69866,45
stigforsen2222.wav,261.7469388,369.3946485,0.29731846,0.29531413,-18.35128,118.45677,45
20170722_224347 Marja Nuut.wav,16.63709751,32.48471655,0.3027808,0.29802102,-21.77105,107.52432,45
Voice 067soa.wav,292.6759184,363.4619501,0.25417754,0.29991767,-18.172674,113.79698,45
Voice 051.wav,325.0561451,345.3039456,0.31377774,0.30254936,-16.097677,115.55538,45
stigforsen2222.wav,369.3946485,1013.80644,0.2621037,0.30327392,-15.079267,115.6799,45
Elriff.wav,32.04353741,42.8524263,0.26549858,0.32050592,-18.150936,119.00131,45
soagrbrbrbrb.wav,140.4226757,210.6282086,0.30457166,0.3084578,-14.877514,115.359436,45
Voice 143.wav,438.0908844,466.7791383,0.2948699,0.30919564,-15.037924,113.78274,45
Elriff.wav,42.8524263,44.29206349,0.2570662,0.30596912,-14.693012,112.77404,45
soagrbrbrbrb.wav,246.5494785,277.1998186,0.3168507,0.3030954,-16.627697,118.570885,45
soagrbrbrbrb.wav,289.5644444,307.1187302,0.2855474,0.30847597,-15.764183,114.727,45
Voice 090soa.wav,317.8579592,333.1715193,0.29315063,0.31108814,-14.263404,116.50934,45
20170326_153235.wav,1881.234286,2170.253061,0.28855747,0.31247178,-17.00246,117.68921,45
Voice 051.wav,280.6828118,297.7726984,0.27488825,0.30369365,-19.938215,115.40179,45
Voice 146.wav,774.5364172,812.5707029,0.24388091,0.30989197,-13.957282,117.459785,45
20180616_215018.wav,45.22086168,51.79210884,0.28785396,0.30787617,-15.174304,120.19931,45
Voice 068.wav,2.856054422,48.78512472,0.26998845,0.30733728,-15.704427,119.37337,45
Voice 164.wav,996.6701134,1241.315556,0.27506667,0.29826275,-17.34127,117.32047,45
Voice 164.wav,2307.506213,2491.605624,0.29470578,0.3038474,-16.42077,121.096115,45
4 hour session.wav,1159.767075,1352.086349,0.26992166,0.3072562,-16.748163,117.06828,45
4 hour session.wav,1352.086349,1825.309025,0.29004693,0.31626433,-18.969448,114.82362,45
4 hour session.wav,1825.309025,2659.033107,0.28813857,0.31868404,-19.234182,113.42788,45
Voice 097.wav,5.851428571,8.452063492,0.26171893,0.32561043,-17.21723,119.258514,45
20180616_215018.wav,17.83292517,37.56988662,0.2897464,0.30271614,-19.287722,120.80874,45
hyfybu.wav,25.84380952,30.90575964,0.27762932,0.31059802,-14.637249,120.49664,45
4 hour session.wav,2659.033107,2921.174785,0.28848362,0.3081744,-17.227453,114.84071,45
4 hour session.wav,3247.252608,4517.593107,0.285666,0.3133633,-18.97676,115.890274,45
4 hour session.wav,4517.593107,5226.208073,0.2793611,0.31978983,-20.187132,117.67841,45
4 hour session.wav,5351.375238,10303.72717,0.24539725,0.3067469,-20.4994,110.935646,45
4 hour session.wav,10342.5161,11980.67229,0.2651204,0.30850148,-18.540985,111.931984,45
4 hour session.wav,11980.67229,13151.51528,0.25187108,0.31124365,-17.913609,110.538925,45
Voice 166.wav,433.8184127,559.2177778,0.27234152,0.30328238,-15.021131,117.476,45
Voice 166.wav,206.9014059,376.0587755,0.26699516,0.3007153,-17.500952,115.122925,45
Voice 012.wav,37.46539683,50.75882086,0.24806203,0.3191088,-16.08063,124.08563,45
20170324_185158.wav,65.1784127,65.90984127,0.22028445,0.32304475,-17.356373,119.03663,45
Voice 154.wav,1566.47619,1706.597007,0.29643017,0.30410835,-17.204777,114.10959,45
hyfybu.wav,112.8373696,133.1780499,0.30346844,0.3017819,-15.576319,111.60945,45
20170311_162749.wav,302.3586395,310.1953741,0.33312255,0.29883876,-20.308214,111.84132,45
hyfybu.wav,133.1780499,151.3360544,0.2847101,0.30328897,-16.439405,114.99478,45
Jul jul.wav,411.5388662,418.4468027,0.28797862,0.30126983,-16.968489,119.61019,45
Voice 040.wav,104.6639456,111.595102,0.26227728,0.30507413,-19.02506,102.27037,45
20180616_215018.wav,119.7336961,178.9561905,0.29959106,0.29809386,-17.83712,110.17623,45
20180616_215018.wav,104.4781859,117.1562812,0.3050716,0.30460155,-17.143648,110.96035,45
Voice 040.wav,111.595102,118.0154195,0.2889912,0.30366606,-18.264902,100.964485,45
20180616_215018.wav,68.58013605,104.4781859,0.3023851,0.29660156,-15.8832,108.110596,45
20180616_215018.wav,51.79210884,57.62031746,0.32388026,0.30468637,-17.555223,117.36341,45
Voice 101.wav,3179.70576,3832.151655,0.2928827,0.30784202,-18.74652,119.38514,45
Voice 040.wav,130.4845351,150.523356,0.28020018,0.30724362,-17.606544,101.22403,45
Voice 101.wav,2669.888435,3020.196281,0.3009395,0.30314937,-17.020226,115.33724,45
Voice 158.wav,452.7078458,563.1535601,0.31018126,0.30658704,-17.002323,104.597305,45
Voice 040.wav,160.5079365,167.2185034,0.26410225,0.300978,-17.805492,105.36299,45
20180106_193218.wav,22.90648526,24.77569161,0.28513578,0.31177247,-18.994467,113.22192,45
hyfybu.wav,223.0741043,256.2902494,0.28995106,0.3039238,-17.76236,116.54271,45
hyfybu.wav,153.2052608,210.8371882,0.29186574,0.30345324,-14.928935,110.57271,45
Voice 158.wav,841.7930159,870.3071202,0.33599764,0.29538545,-19.106289,107.33246,45
20180106_193218.wav,12.2369161,15.91727891,0.29338205,0.31220722,-19.922949,109.63451,45
20180106_193218.wav,5.677278912,12.2369161,0.2841545,0.30647698,-20.132961,111.63359,45
20180106_193218.wav,0,5.677278912,0.31116465,0.30450878,-18.23911,110.26213,45
Voice 144.wav,291.4104308,376.0703855,0.26279974,0.3049578,-21.722092,115.125694,45
20170311_162749.wav,310.1953741,316.940771,0.29301623,0.30054304,-17.695738,109.43611,45
Värmlands a dur.wav,19.29578231,21.02566893,0.30681518,0.30937612,-17.925179,111.902374,45
